occ_group,occ_group_code,met2013,dominant_statefip,total_emp,emp_projected,emp_proj_lo,emp_proj_hi,emp_growth_pct,log_wage
Healthcare Practitioners and Technical,3000,42540,42,17241.8,17667.35074937972,13270.355540936469,23521.24489345681,0.024681341239297494,11.249153185963005
Healthcare Practitioners and Technical,3000,42660,53,114266.8,125665.90418892544,94390.56549091531,167304.00324956307,0.09975867171326615,11.527226834970987
Healthcare Practitioners and Technical,3000,42680,12,4137.6,4624.3320568676245,3473.442702559008,6156.5567085413195,0.11763632464898108,11.248367687563858
Healthcare Practitioners and Technical,3000,43100,55,3202.6000000000004,3434.0682958973325,2579.408077921101,4571.9113473474745,0.07227511893378259,11.317859261997244
Healthcare Practitioners and Technical,3000,43340,22,14046.2,13473.988669882458,10120.624350550548,17938.455611806683,-0.040737803115258445,11.31199246726125
Healthcare Practitioners and Technical,3000,43900,45,9511.2,10974.868256845497,8243.477239415233,14611.277469076762,0.15388891589342,11.247945294734002
Healthcare Practitioners and Technical,3000,44060,53,18997.0,22058.4858573761,16568.638624688927,29367.337253346417,0.16115628032721488,11.460554329338692
Healthcare Practitioners and Technical,3000,44100,17,7275.8,7375.160099138696,5539.653232408649,9818.843202984628,0.013656243868536196,11.420338279593825
Healthcare Practitioners and Technical,3000,44140,25,16659.2,17391.676731812357,13063.290413945331,23154.22913823993,0.04396830170790649,11.27262179126302
Healthcare Practitioners and Technical,3000,44180,29,14201.8,15474.144941289533,11622.987961005136,20601.34299952671,0.08959039989927568,11.236984177933024
Healthcare Practitioners and Technical,3000,44220,39,4180.200000000001,4275.651882516757,3211.5409636197855,5692.344960739352,0.02283428604295394,11.078423900823374
Healthcare Practitioners and Technical,3000,44300,42,3617.0,3523.756430732607,2646.774909199374,4691.316719065242,-0.025779256087197406,11.288883106305716
Healthcare Practitioners and Technical,3000,44700,6,16039.4,18882.500078583256,14183.082291121555,25139.021398817673,0.17725725891138425,11.465171351905486
Healthcare Practitioners and Technical,3000,45060,36,21579.0,22395.018045242363,16821.41573017042,29815.37590484662,0.03781537815665058,11.302805542590498
Healthcare Practitioners and Technical,3000,45300,12,104576.2,117230.79108670332,88054.7570563412,156074.0025666175,0.1210083277715515,11.349649163855702
Healthcare Practitioners and Technical,3000,45780,39,18548.6,18231.134375743168,13693.826454947959,24271.832399797077,-0.017115341549056577,11.232495801974895
Healthcare Practitioners and Technical,3000,45820,20,6522.2,6713.205248872958,5042.443642828157,8937.556451938573,0.02928540199211278,11.14556583570912
Healthcare Practitioners and Technical,3000,45940,34,6728.2,7480.495072588117,5618.772765857546,9959.079831639132,0.11181223396868663,11.5279601163312
Healthcare Practitioners and Technical,3000,46060,4,29224.0,32701.3533404054,24562.742408462447,43536.60892220313,0.11898964345761702,11.366815002250338
Healthcare Practitioners and Technical,3000,46220,1,8261.400000000001,8368.48609061068,6285.763346023123,11141.297499380404,0.0129622207629069,11.222152039437464
Healthcare Practitioners and Technical,3000,46340,48,8877.400000000001,9556.55482292731,7178.149233899657,12723.0205318537,0.0765037987391926,11.301388951722812
Healthcare Practitioners and Technical,3000,46520,15,28433.2,29498.253123494538,22156.819793655577,39272.1945406134,0.03745808152070598,11.521159741780282
Healthcare Practitioners and Technical,3000,46540,36,8508.0,8733.62687010567,6560.029025984411,11627.423903781522,0.026519378244672143,11.196037859120969
Healthcare Practitioners and Technical,3000,46700,6,13485.4,14374.734399150087,10797.1952891663,19137.654132591306,0.0659479436390532,11.481943756202348
Healthcare Practitioners and Technical,3000,47260,51,50605.0,53184.336100681794,39947.98423807197,70806.4164042236,0.050969985192802963,11.35381663499988
Healthcare Practitioners and Technical,3000,47300,6,8224.0,9649.850054225044,7248.225438711423,12847.228174180762,0.1733767089281425,11.214399502237267
Healthcare Practitioners and Technical,3000,47380,48,6774.000000000001,7703.145183058178,5786.010410543477,10255.502755947995,0.13716344597847316,11.365207150505336
Healthcare Practitioners and Technical,3000,47900,51,152986.4,166773.8056629108,125267.66052570565,222032.5831788233,0.09012177332698076,11.531641818147977
Healthcare Practitioners and Technical,3000,48140,55,5009.2,5288.38585235194,3972.228858411751,7040.637868619293,0.055734618771847884,11.463007725742216
Healthcare Practitioners and Technical,3000,48300,53,3426.4,3774.591292862292,2835.1827723669503,5025.263121310974,0.1016201531818503,11.700144595756324
Healthcare Practitioners and Technical,3000,48620,20,18218.8,19330.693574942194,14519.730786540558,25735.719179772936,0.06103001157827049,11.175156374671802
Healthcare Practitioners and Technical,3000,48660,48,4342.8,4717.046684674454,3543.082802667703,6279.991370409156,0.08617635734421426,11.265611459058157
Healthcare Practitioners and Technical,3000,48900,37,9552.6,10328.62739958653,7758.070793221984,13750.91138027427,0.08123729660893683,11.40653443562273
Healthcare Practitioners and Technical,3000,49180,37,22291.8,24077.726941204666,18085.337278911986,32055.633008912846,0.080115869566597,11.415149013147635
Healthcare Practitioners and Technical,3000,49340,25,31067.999999999996,33275.56499707129,24994.046057085263,44301.07967895143,0.07105590952334541,11.306253499422542
Healthcare Practitioners and Technical,3000,49420,53,4182.6,5021.446576871135,3771.7245981114543,6685.251022038099,0.20055625134393315,11.25270413040104
Healthcare Practitioners and Technical,3000,49620,42,14390.4,15279.988377311827,11477.152477737722,20342.854663965023,0.06181818276850036,11.197281078887023
Healthcare Practitioners and Technical,3000,49660,39,18179.800000000003,17921.045250422594,13460.91134499428,23858.998446425823,-0.014233091099869567,11.159290773093288
Healthcare Practitioners and Technical,3000,49700,6,3493.8,4078.6230968854397,3063.548088274945,5430.0327225529145,0.16738883075317407,11.447853406710813
Healthcare Practitioners and Technical,3000,49740,4,3455.4000000000005,3898.759841570285,2928.4486395437257,5190.573635810629,0.1283092671095342,11.076471578807476
Healthcare Support,3600,10420,39,8462.8,8089.6266604695265,6076.305582014789,10770.04087804287,-0.0440957294902955,10.237732679000567
Healthcare Support,3600,10580,36,8444.4,8523.717900033518,6402.361546371654,11347.96376510885,0.009392958651120095,10.327252661062833
Healthcare Support,3600,10740,35,8579.2,8730.125175496813,6557.398822219596,11622.761958841083,0.017591987073015174,10.411530203092273
Healthcare Support,3600,10900,42,9555.6,9386.434652052374,7050.368041109644,12496.532799922155,-0.017703268025830537,10.253131485849195
Healthcare Support,3600,11100,48,2837.6,2773.405992643303,2083.1693502792227,3692.3454154117635,-0.022622641442309365,10.479657633701848
Healthcare Support,3600,11260,2,4724.000000000001,4642.501964033395,3487.090539841236,6180.747026727677,-0.017251912778705764,10.545919587039084
Healthcare Support,3600,11460,26,3774.2,3573.508824287904,2684.1450820598734,4757.5540542181025,-0.053174494121163596,10.342372661509444
Healthcare Support,3600,11500,1,1039.4,1031.962139021171,775.1306171400404,1373.8921322736887,-0.007155917816845412,10.115808851710447
Healthcare Support,3600,11700,37,5492.2,5232.551790032342,3930.29060356039,6966.303766588636,-0.04727581114446993,10.280159278509512
Healthcare Support,3600,12060,13,45344.0,47906.47242491844,35983.65882972332,63779.78712669772,0.05651183011905515,10.36821916629329
Healthcare Support,3600,12100,34,2890.2,2780.5616414418087,2088.54412349957,3701.872014512488,-0.037934523063521956,10.344926339038262
Healthcare Support,3600,12260,13,5894.4,5937.925855946544,4460.113369679756,7905.396241811261,0.007384272520790013,10.404043892418349
Healthcare Support,3600,12420,48,18236.4,19895.438403378754,14943.923681648019,26487.586372562775,0.09097400821317542,10.397339464537458
Healthcare Support,3600,12540,6,7573.6,7848.9759096041125,5895.547240230609,10449.652987113699,0.03635997538873351,10.380261295119322
Healthcare Support,3600,12580,24,28028.800000000003,27219.27291360534,20445.025077798164,36238.097783009405,-0.02888197448319815,10.451154473495402
Healthcare Support,3600,12620,23,2732.7999999999997,2424.3373464363694,1820.975821149112,3227.616479617639,-0.11287421456514575,10.182136850251563
Healthcare Support,3600,12700,25,2294.6000000000004,2310.2260040368906,1735.2641541099672,3075.6955228327956,0.006809903267188271,10.485943865247028
Healthcare Support,3600,12940,22,7084.800000000001,6976.765766635663,5240.410040104058,9288.445024338738,-0.01524873438408119,10.162778687484892
Healthcare Support,3600,13140,48,4115.4,3938.440451711636,2958.253663065744,5243.402006169964,-0.04299935566126349,10.217575615242712
Healthcare Support,3600,13380,53,2582.2000000000003,2669.5568037462776,2005.1658239525732,3554.0868706710053,0.033830378648546724,10.29037538088025
Healthcare Support,3600,13460,41,1199.6000000000004,838.3854110507565,629.7306621010127,1116.1757553898462,-0.30111252830047,10.315120719429586
Healthcare Support,3600,13780,36,1465.6,966.3037822913057,725.8131076617423,1286.4785573776717,-0.34067700444097593,10.406885078129124
Healthcare Support,3600,13820,1,11064.8,11300.461439636625,8488.0378053221,15044.752589184347,0.021298300885386614,10.301929866519
Healthcare Support,3600,13900,38,1264.0,1189.8580963983945,893.7299206007403,1584.105283857091,-0.058656569305067616,10.503570764978376
Healthcare Support,3600,13980,51,1518.0000000000002,1488.4689772236397,1118.02345578639,1981.657795004696,-0.01945390169720717,10.20344831608548
Healthcare Support,3600,14010,17,1590.8,1544.136339611553,1159.836498465678,2055.769962803532,-0.029333455109659883,10.203671113092971
Healthcare Support,3600,14020,18,1227.2,1253.8059577174495,941.7626374366899,1669.24160835957,0.02168021326389295,10.181835978396409
Healthcare Support,3600,14260,16,8827.0,9685.514918150282,7275.014142423757,12894.71022230316,0.0972601017503435,10.33285936730002
Healthcare Support,3600,14460,25,52258.0,51388.76491129062,38599.289211845724,68415.90125181524,-0.01663353149200846,10.469315540294232
Healthcare Support,3600,14740,53,2722.3999999999996,2785.216819680226,2092.040735482122,3708.069637966151,0.023074059535786888,10.450317151968845
Healthcare Support,3600,14860,9,10135.2,9840.376879403388,7391.334541262705,13100.884094491847,-0.029089028395750754,10.384627283161262
Healthcare Support,3600,15180,48,8448.400000000001,8047.21353742688,6044.448104888675,10713.57460486281,-0.04748667943907975,9.930186239846396
Healthcare Support,3600,15380,36,13074.2,12971.237924803485,9742.996644489247,17269.123601415395,-0.007875210352948234,10.324382908888568
Healthcare Support,3600,15500,37,2380.2,2410.5311201531554,1810.6056454472853,3209.2357028917704,0.012743097283066782,10.302588576996824
Healthcare Support,3600,15540,50,1442.6,963.2108814311624,723.4899583311383,1282.3608557712118,-0.3323091075619281,10.320692731501476
Healthcare Support,3600,15940,39,4597.4,4403.128161699833,3307.2913436168824,5862.059188033847,-0.04225689265675525,10.144375906457824
Healthcare Support,3600,15980,12,7900.2,8368.307240813643,6285.629007806332,11141.05938955087,0.05925258105030801,10.395657479988689
Healthcare Support,3600,16580,17,950.0,649.2448003803613,487.6627773099606,864.3653574425183,-0.31658442065225123,10.305679515199913
Healthcare Support,3600,16620,54,2435.2,2118.866543484152,1591.5296398820312,2820.931082018214,-0.1299004010002661,10.21489770776108
Healthcare Support,3600,16700,45,5932.6,6350.714255094463,4770.168278170164,8454.957812375374,0.07047740536939325,10.296795977912746
Healthcare Support,3600,16740,37,23883.8,25185.722701201412,18917.578506336708,33530.75171694609,0.05451070186492152,10.360851791003284
Healthcare Support,3600,16860,47,4459.8,4624.48346280763,3473.5564270603995,6156.758281275325,0.036926199113778514,10.267468600362175
Healthcare Support,3600,16980,17,97557.8,95106.17707757626,71436.44804827399,126618.62628162734,-0.02512995293481143,10.320613619447322
Healthcare Support,3600,17020,6,2387.3999999999996,2241.979897532734,1684.0029259585663,2984.836774009596,-0.06091149470858076,10.373496766988586
Healthcare Support,3600,17140,39,20075.4,20198.149719331526,15171.297148442358,26890.59795565458,0.00611443454832904,10.305992008789223
Healthcare Support,3600,17300,47,2942.2,3253.988488516723,2444.1459719277645,4332.1639562501105,0.10597120811526178,10.20902705557668
Healthcare Support,3600,17460,39,22490.8,21463.797464697775,16121.954426313201,28575.605005659298,-0.04566322831123058,10.311870642969128
Healthcare Support,3600,17660,16,2274.2000000000007,2315.6168313436515,1739.3133291127906,3082.8725450733855,0.018211604671379274,10.35368661786409
Healthcare Support,3600,17780,48,2049.2,2168.816644687681,1629.0483155272673,2887.4316332059702,0.05837236223291109,10.187436069869635
Healthcare Support,3600,17820,8,8947.0,9215.631948799903,6922.074182473655,12269.136385561227,0.03002480706380939,10.420359507753592
Healthcare Support,3600,17860,29,1017.6,720.964349219495,541.5329882901935,959.8484378332059,-0.2915051599651189,10.150289677930765
Healthcare Support,3600,17900,45,8511.8,8077.389714612443,6067.114129116035,10753.74934659962,-0.05103624208599316,10.230659910460684
Healthcare Support,3600,18140,39,21840.8,21950.10736355195,16487.233032733486,29223.048665284547,0.0050047325900127474,10.328934005535992
Healthcare Support,3600,18580,48,6062.4,5717.597507652229,4294.619654233172,7612.064371588251,-0.05687557606686636,10.259600550991006
Healthcare Support,3600,19100,48,64631.8,67710.44179679538,50858.878007440166,90145.59714916472,0.04763354566630319,10.364900609271908
Healthcare Support,3600,19300,1,1937.6,2068.1832678300734,1553.4602599591515,2753.454426600366,0.06739433723682572,10.146681895625877
Healthcare Support,3600,19380,39,11038.8,10684.514194844052,8025.38559171024,14224.717588366539,-0.032094594082322986,10.2840237191094
