state_abbr,soc_code,soc_title,occ_group,occ_group_code,supply_detailed,demand_detailed,current_wage_oes,pct_change_group,bls_growth_10yr
FL,15-1244,Network and Computer Systems Administrators,Computer and Mathematical,1000,24211.09,24208.50,87055.00,-11.56,-0.04
FL,15-1251,Computer Programmers,Computer and Mathematical,1000,4589.02,4588.65,94520.00,-13.18,-0.06
FL,15-1252,Software Developers,Computer and Mathematical,1000,98598.40,98587.12,125370.00,-9.11,0.16
FL,15-1253,Software Quality Assurance Analysts and Testers,Computer and Mathematical,1000,13410.84,13409.53,96950.00,-6.71,0.10
FL,15-1254,Web Developers,Computer and Mathematical,1000,5198.17,5197.60,76050.00,-10.83,0.08
FL,15-1255,Web and Digital Interface Designers,Computer and Mathematical,1000,4071.42,4070.93,72445.00,-11.18,0.07
FL,15-1299,"Computer Occupations, All Other",Computer and Mathematical,1000,21360.98,21359.06,97765.00,-9.91,0.08
FL,15-2011,Actuaries,Computer and Mathematical,1000,1903.81,1903.67,128710.00,-9.56,0.22
FL,15-2031,Operations Research Analysts,Computer and Mathematical,1000,10408.77,10407.84,77955.00,-9.24,0.21
FL,15-2041,Statisticians,Computer and Mathematical,1000,517.74,517.70,112865.00,-9.58,0.08
FL,15-2051,Data Scientists,Computer and Mathematical,1000,12595.69,12594.35,102680.00,-9.60,0.34
FL,17-1011,"Architects, Except Landscape and Naval",Architecture and Engineering,1300,10393.40,10393.29,82410.00,-5.47,0.04
FL,17-1012,Landscape Architects,Architecture and Engineering,1300,1486.65,1486.63,76770.00,-4.94,0.04
FL,17-1021,Cartographers and Photogrammetrists,Architecture and Engineering,1300,593.26,593.25,71420.00,-4.78,0.07
FL,17-1022,Surveyors,Architecture and Engineering,1300,7566.26,7566.18,61640.00,-4.88,0.04
FL,17-2011,Aerospace Engineers,Architecture and Engineering,1300,3507.53,3507.50,124870.00,-2.13,0.06
FL,17-2031,Bioengineers and Biomedical Engineers,Architecture and Engineering,1300,789.04,789.04,87850.00,-4.91,0.05
FL,17-2041,Chemical Engineers,Architecture and Engineering,1300,97.42,97.41,104000.00,-7.77,0.02
FL,17-2051,Civil Engineers,Architecture and Engineering,1300,41298.36,41297.96,97135.00,-5.16,0.05
FL,17-2061,Computer Hardware Engineers,Architecture and Engineering,1300,3394.54,3394.51,105270.00,-3.13,0.07
FL,17-2071,Electrical Engineers,Architecture and Engineering,1300,12021.91,12021.78,104100.00,-4.19,0.07
FL,17-2072,"Electronics Engineers, Except Computer",Architecture and Engineering,1300,5978.33,5978.26,107390.00,-3.16,0.06
FL,17-2081,Environmental Engineers,Architecture and Engineering,1300,2077.07,2077.06,90065.00,-4.85,0.04
FL,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Architecture and Engineering,1300,1591.54,1591.53,90550.00,-4.48,0.05
FL,17-2112,Industrial Engineers,Architecture and Engineering,1300,25792.88,25792.66,99470.00,-4.42,0.11
FL,17-2121,Marine Engineers and Naval Architects,Architecture and Engineering,1300,572.08,572.08,120175.00,-6.21,0.06
FL,17-2131,Materials Engineers,Architecture and Engineering,1300,910.39,910.38,103400.00,-3.87,0.06
FL,17-2141,Mechanical Engineers,Architecture and Engineering,1300,14593.01,14592.87,88250.00,-4.18,0.09
FL,17-2161,Nuclear Engineers,Architecture and Engineering,1300,118.24,118.24,124540.00,-7.77,-0.01
FL,17-2199,"Engineers, All Other",Architecture and Engineering,1300,11603.69,11603.59,82910.00,-4.04,0.02
FL,17-3011,Architectural and Civil Drafters,Architecture and Engineering,1300,15145.32,15145.17,60370.00,-5.04,0.04
FL,17-3012,Electrical and Electronics Drafters,Architecture and Engineering,1300,752.99,752.99,64225.00,-5.71,-0.06
FL,17-3013,Mechanical Drafters,Architecture and Engineering,1300,3130.18,3130.15,66595.00,-5.12,-0.07
FL,17-3019,"Drafters, All Other",Architecture and Engineering,1300,1328.88,1328.87,60210.00,-5.52,-0.07
FL,17-3021,Aerospace Engineering and Operations Technologists and Technicians,Architecture and Engineering,1300,1770.00,1769.98,67060.00,-1.86,0.09
FL,17-3022,Civil Engineering Technologists and Technicians,Architecture and Engineering,1300,4486.54,4486.51,64535.00,-4.86,0.02
FL,17-3023,Electrical and Electronic Engineering Technologists and Technicians,Architecture and Engineering,1300,7311.75,7311.69,64500.00,-3.21,0.01
FL,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,Architecture and Engineering,1300,391.90,391.90,70785.00,-5.37,0.01
FL,17-3025,Environmental Engineering Technologists and Technicians,Architecture and Engineering,1300,513.62,513.61,41765.00,-4.51,0.01
FL,17-3026,Industrial Engineering Technologists and Technicians,Architecture and Engineering,1300,3201.16,3201.13,56220.00,-3.67,0.02
FL,17-3027,Mechanical Engineering Technologists and Technicians,Architecture and Engineering,1300,685.78,685.76,70625.00,-3.13,0.00
FL,17-3028,Calibration Technologists and Technicians,Architecture and Engineering,1300,1108.97,1108.97,60735.00,-5.29,0.04
FL,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",Architecture and Engineering,1300,3291.98,3291.96,65400.00,-3.42,0.01
FL,17-3031,Surveying and Mapping Technicians,Architecture and Engineering,1300,8528.80,8528.73,46290.00,-4.76,0.05
FL,19-1012,Food Scientists and Technologists,"Life, Physical, and Social Science",1600,74.57,74.36,89620.00,-47.22,0.07
FL,19-1013,Soil and Plant Scientists,"Life, Physical, and Social Science",1600,227.89,219.97,45660.00,-37.69,0.05
FL,19-1021,Biochemists and Biophysicists,"Life, Physical, and Social Science",1600,616.07,604.13,113735.00,-39.44,0.06
FL,19-1022,Microbiologists,"Life, Physical, and Social Science",1600,327.70,321.01,67440.00,-42.95,0.04
FL,19-1023,Zoologists and Wildlife Biologists,"Life, Physical, and Social Science",1600,1080.24,1071.40,53120.00,-4.49,0.02
FL,19-1029,"Biological Scientists, All Other","Life, Physical, and Social Science",1600,3356.53,3328.22,70770.00,-21.97,0.01
FL,19-1031,Conservation Scientists,"Life, Physical, and Social Science",1600,669.93,660.10,59950.00,-11.63,0.04
FL,19-1032,Foresters,"Life, Physical, and Social Science",1600,71.67,71.46,56350.00,-47.96,0.01
FL,19-1041,Epidemiologists,"Life, Physical, and Social Science",1600,161.12,160.67,79745.00,-34.43,0.16
FL,19-1042,"Medical Scientists, Except Epidemiologists","Life, Physical, and Social Science",1600,6950.93,6856.10,86905.00,-34.34,0.09
FL,19-2021,Atmospheric and Space Scientists,"Life, Physical, and Social Science",1600,265.16,264.42,104180.00,-47.22,0.01
FL,19-2031,Chemists,"Life, Physical, and Social Science",1600,2254.68,2227.16,73630.00,-33.58,0.05
FL,19-2041,"Environmental Scientists and Specialists, Including Health","Life, Physical, and Social Science",1600,8116.90,8012.79,59170.00,-29.55,0.04
FL,19-2042,"Geoscientists, Except Hydrologists and Geographers","Life, Physical, and Social Science",1600,869.46,852.70,98600.00,-40.43,0.04
FL,19-2043,Hydrologists,"Life, Physical, and Social Science",1600,175.63,175.16,74540.00,-25.77,0.00
FL,19-2099,"Physical Scientists, All Other","Life, Physical, and Social Science",1600,508.73,497.57,115605.00,-39.53,0.01
FL,19-3011,Economists,"Life, Physical, and Social Science",1600,423.14,412.17,101270.00,-43.77,0.01
FL,19-3022,Survey Researchers,"Life, Physical, and Social Science",1600,103.70,103.41,71470.00,-28.46,-0.06
FL,19-3033,Clinical and Counseling Psychologists,"Life, Physical, and Social Science",1600,4719.33,4706.13,92260.00,-44.18,0.11
FL,19-3034,School Psychologists,"Life, Physical, and Social Science",1600,2513.36,2471.51,79820.00,-40.94,0.01
FL,19-3039,"Psychologists, All Other","Life, Physical, and Social Science",1600,1288.33,1258.76,130850.00,-41.19,0.04
FL,19-3051,Urban and Regional Planners,"Life, Physical, and Social Science",1600,3990.27,3931.24,75505.00,-33.34,0.03
FL,19-3091,Anthropologists and Archeologists,"Life, Physical, and Social Science",1600,260.23,259.50,62915.00,-47.39,0.05
FL,19-3094,Political Scientists,"Life, Physical, and Social Science",1600,101.72,101.43,76780.00,-47.22,-0.03
FL,19-3099,"Social Scientists and Related Workers, All Other","Life, Physical, and Social Science",1600,1564.46,1548.21,85790.00,-33.92,-0.02
FL,19-4012,Agricultural Technicians,"Life, Physical, and Social Science",1600,109.46,109.15,62340.00,-47.22,0.04
FL,19-4013,Food Science Technicians,"Life, Physical, and Social Science",1600,231.43,230.77,47535.00,-36.41,0.04
FL,19-4021,Biological Technicians,"Life, Physical, and Social Science",1600,4417.26,4360.15,48180.00,-32.60,0.04
FL,19-4031,Chemical Technicians,"Life, Physical, and Social Science",1600,2878.80,2842.88,48030.00,-31.09,0.04
FL,19-4042,"Environmental Science and Protection Technicians, Including Health","Life, Physical, and Social Science",1600,2500.79,2476.49,48260.00,-22.83,0.04
FL,19-4044,Hydrologic Technicians,"Life, Physical, and Social Science",1600,134.21,133.83,56395.00,-37.93,-0.03
FL,19-4061,Social Science Research Assistants,"Life, Physical, and Social Science",1600,1109.67,1093.60,47940.00,-43.09,0.04
FL,19-4071,Forest and Conservation Technicians,"Life, Physical, and Social Science",1600,41.01,40.89,53470.00,-47.96,-0.03
FL,19-4092,Forensic Science Technicians,"Life, Physical, and Social Science",1600,3939.65,3883.61,57950.00,-37.18,0.13
FL,19-4099,"Life, Physical, and Social Science Technicians, All Other","Life, Physical, and Social Science",1600,4144.66,4078.12,54695.00,-33.29,0.04
FL,19-5011,Occupational Health and Safety Specialists,"Life, Physical, and Social Science",1600,9814.41,9651.26,73790.00,-35.57,0.13
FL,19-5012,Occupational Health and Safety Technicians,"Life, Physical, and Social Science",1600,1080.31,1065.66,56450.00,-27.02,0.08
FL,21-1012,"Educational, Guidance, and Career Counselors and Advisors",Community and Social Service,2000,23477.41,23475.98,57240.00,-8.13,0.04
FL,21-1013,Marriage and Family Therapists,Community and Social Service,2000,628.44,628.40,52500.00,-7.69,0.13
FL,21-1015,Rehabilitation Counselors,Community and Social Service,2000,2448.97,2448.84,48030.00,-6.98,0.01
FL,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",Community and Social Service,2000,31188.75,31187.14,55430.00,-7.33,0.17
FL,21-1019,"Counselors, All Other",Community and Social Service,2000,439.25,439.22,45030.00,-6.50,0.13
FL,21-1021,"Child, Family, and School Social Workers",Community and Social Service,2000,17930.33,17929.53,50720.00,-7.40,0.03
FL,21-1022,Healthcare Social Workers,Community and Social Service,2000,10731.84,10731.32,67660.00,-7.36,0.08
FL,21-1023,Mental Health and Substance Abuse Social Workers,Community and Social Service,2000,3987.38,3987.12,51535.00,-5.20,0.10
FL,21-1029,"Social Workers, All Other",Community and Social Service,2000,5241.39,5241.10,55430.00,-6.87,0.04
FL,21-1091,Health Education Specialists,Community and Social Service,2000,2796.78,2796.64,52395.00,-6.86,0.04
FL,21-1092,Probation Officers and Correctional Treatment Specialists,Community and Social Service,2000,4380.44,4380.21,49075.00,-6.24,0.03
FL,21-1093,Social and Human Service Assistants,Community and Social Service,2000,24511.72,24510.45,41600.00,-6.86,0.06
FL,21-1094,Community Health Workers,Community and Social Service,2000,2024.37,2024.24,44750.00,-8.92,0.11
FL,21-1099,"Community and Social Service Specialists, All Other",Community and Social Service,2000,5130.56,5130.28,54840.00,-7.83,0.05
FL,21-2011,Clergy,Community and Social Service,2000,3719.09,3718.85,59635.00,-7.45,0.01
FL,21-2021,"Directors, Religious Activities and Education",Community and Social Service,2000,1465.25,1465.16,46365.00,-8.28,0.02
FL,21-2099,"Religious Workers, All Other",Community and Social Service,2000,605.00,604.96,42780.00,-8.00,0.01
FL,23-1011,Lawyers,Legal,2100,60587.96,60592.57,125820.00,15.83,0.04
FL,23-1012,Judicial Law Clerks,Legal,2100,793.32,793.57,54155.00,21.34,0.03
FL,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,2100,465.76,466.27,113800.00,25.62,-0.01
FL,23-1023,"Judges, Magistrate Judges, and Magistrates",Legal,2100,983.83,983.80,,14.03,0.03
FL,23-2011,Paralegals and Legal Assistants,Legal,2100,38440.60,38433.80,55400.00,13.08,0.00
FL,23-2093,"Title Examiners, Abstractors, and Searchers",Legal,2100,6034.37,6033.64,49810.00,10.23,0.02
FL,23-2099,"Legal Support Workers, All Other",Legal,2100,2875.82,2875.18,59790.00,12.72,-0.01
FL,25-1011,"Business Teachers, Postsecondary","Education, Training, and Library",2200,2656.60,2656.01,70680.00,-15.36,0.06
FL,25-1021,"Computer Science Teachers, Postsecondary","Education, Training, and Library",2200,1597.63,1597.17,80390.00,-14.24,0.05
FL,25-1022,"Mathematical Science Teachers, Postsecondary","Education, Training, and Library",2200,3247.39,3246.42,67835.00,-13.63,0.02
FL,25-1032,"Engineering Teachers, Postsecondary","Education, Training, and Library",2200,548.58,548.55,55130.00,-18.55,0.08
FL,25-1042,"Biological Science Teachers, Postsecondary","Education, Training, and Library",2200,2613.89,2613.11,77950.00,-12.98,0.07
FL,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Education, Training, and Library",2200,442.88,442.87,54840.00,-15.32,0.03
FL,25-1052,"Chemistry Teachers, Postsecondary","Education, Training, and Library",2200,327.75,327.73,60135.00,-17.30,0.02
FL,25-1054,"Physics Teachers, Postsecondary","Education, Training, and Library",2200,216.32,216.21,60125.00,-17.64,0.02
FL,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Education, Training, and Library",2200,56.03,56.03,61920.00,-9.04,0.02
FL,25-1063,"Economics Teachers, Postsecondary","Education, Training, and Library",2200,189.95,189.94,57275.00,-18.72,0.02
FL,25-1065,"Political Science Teachers, Postsecondary","Education, Training, and Library",2200,370.31,370.19,61220.00,-16.11,0.02
FL,25-1066,"Psychology Teachers, Postsecondary","Education, Training, and Library",2200,1517.04,1516.57,78430.00,-14.18,0.04
FL,25-1069,"Social Sciences Teachers, Postsecondary, All Other","Education, Training, and Library",2200,615.65,615.46,63260.00,-14.73,0.02
FL,25-1071,"Health Specialties Teachers, Postsecondary","Education, Training, and Library",2200,10818.54,10816.35,100740.00,-15.93,0.17
FL,25-1072,"Nursing Instructors and Teachers, Postsecondary","Education, Training, and Library",2200,5460.53,5459.16,83140.00,-14.04,0.17
FL,25-1081,"Education Teachers, Postsecondary","Education, Training, and Library",2200,1279.79,1279.42,63070.00,-15.82,0.02
FL,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary","Education, Training, and Library",2200,508.24,508.08,59660.00,-15.78,0.02
FL,25-1112,"Law Teachers, Postsecondary","Education, Training, and Library",2200,204.25,204.19,95540.00,-9.38,0.02
FL,25-1121,"Art, Drama, and Music Teachers, Postsecondary","Education, Training, and Library",2200,2746.34,2745.25,73455.00,-14.13,0.02
FL,25-1122,"Communications Teachers, Postsecondary","Education, Training, and Library",2200,332.92,332.75,63565.00,-9.61,0.02
FL,25-1123,"English Language and Literature Teachers, Postsecondary","Education, Training, and Library",2200,3068.02,3067.06,64870.00,-14.03,0.00
FL,25-1124,"Foreign Language and Literature Teachers, Postsecondary","Education, Training, and Library",2200,704.55,704.36,61345.00,-15.82,0.00
FL,25-1125,"History Teachers, Postsecondary","Education, Training, and Library",2200,415.36,415.21,49250.00,-15.31,0.00
FL,25-1126,"Philosophy and Religion Teachers, Postsecondary","Education, Training, and Library",2200,448.95,448.82,55820.00,-16.54,0.01
FL,25-1194,"Career/Technical Education Teachers, Postsecondary","Education, Training, and Library",2200,8129.23,8127.02,49740.00,-13.42,0.01
FL,25-1199,"Postsecondary Teachers, All Other","Education, Training, and Library",2200,7003.84,7001.88,67845.00,-13.64,0.02
FL,25-2011,"Preschool Teachers, Except Special Education","Education, Training, and Library",2200,46479.80,46468.93,33650.00,-12.21,0.04
FL,25-2012,"Kindergarten Teachers, Except Special Education","Education, Training, and Library",2200,10663.37,10661.03,58240.00,-11.14,-0.02
FL,25-2021,"Elementary School Teachers, Except Special Education","Education, Training, and Library",2200,92201.02,92180.57,58460.00,-10.97,-0.02
FL,25-2022,"Middle School Teachers, Except Special and Career/Technical Education","Education, Training, and Library",2200,39411.74,39401.36,56200.00,-11.10,-0.02
FL,25-2023,"Career/Technical Education Teachers, Middle School","Education, Training, and Library",2200,654.87,654.85,67465.00,-13.01,-0.01
FL,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education","Education, Training, and Library",2200,56335.38,56323.90,58615.00,-10.30,-0.02
FL,25-2032,"Career/Technical Education Teachers, Secondary School","Education, Training, and Library",2200,11524.40,11518.12,61210.00,-10.81,-0.02
FL,25-2051,"Special Education Teachers, Preschool","Education, Training, and Library",2200,1774.72,1774.40,52040.00,-10.94,0.01
FL,25-2052,"Special Education Teachers, Kindergarten and Elementary School","Education, Training, and Library",2200,9813.63,9809.73,52205.00,-15.46,-0.02
FL,25-2057,"Special Education Teachers, Middle School","Education, Training, and Library",2200,2117.67,2117.49,59670.00,-13.33,-0.02
FL,25-2058,"Special Education Teachers, Secondary School","Education, Training, and Library",2200,8976.36,8974.94,60580.00,-10.68,-0.02
FL,25-2059,"Special Education Teachers, All Other","Education, Training, and Library",2200,1402.88,1402.68,60210.00,-12.50,0.01
